text,source
"['你好，能够理解你的心情。大学学了自己不喜欢的专业，现在毕业了，不知道该从事什么工作，你的困扰也是很多同龄人的困扰，你能选择来这里求助，就非常的不简单。咨询是一个过程，我需要了解更多的情况，才能帮你分析解决问题。我帮助过很多有同样困扰的人，相信也可以帮到你。可以多说一些吗？\n', '好像生活没有方向，失去了动力。大学给了我们一种人生经历，我想你是有所收获，可能我们忽略了，比如你的情感经历\n', '静下心来梳理一下自己有什么特长与爱好，这项特长与爱好能否帮助到周围有需要的人，如果能就从这里入手开始做起。\n', '职业选择是我们真正进入社会生活领域很重要的行为，是人生的关键环节，在选择定位",真人
"['亲你好，你感觉女孩物质，那么同时也说明你很缺乏物质，另外如果你这样看待你爱的人，那么你是在评判她人，你感觉有那个女孩子喜欢和评判他人的在一起，你总是有你的一套理论，但这一套并不适合所有人，女孩子喜欢感觉，不是理论\n', '从你的描述中，能够感受到跃出字面的那种感受，大概只有真心爱过才能体会那种感觉，你和前女友的感情在你心里就像是未完成事件一样，如果不甘心，也可以争取再一次机会，向你的前女友表明你的心意，但是不要勉强对方，如果结果不如你所愿，也希望你能尽快走出来，祝好\n', '看得出，特别珍惜你们这段为感情，为此你也付出了很多，以至于现在的结果是你不愿意看到的和接受的。听你说女友更在意实",真人
"['整个过程你很被动啊！你挺依赖你的姐姐和妈妈，你确实没有担当。你对老婆的不满，全变成了姐姐和妈妈对老婆的不满。估计你在姐姐和妈妈面前没少诉苦。你跟老婆相处的时候是有困难。尤其是面对冲突的时候。\n', '可以感受到你的迷茫，但你深入的思考过造成这种现状的原因吗？你和妻子的家庭是一个核心，但却受到了过多的外界干扰，在这个大家庭中，你是解决问题的枢纽，你想一下，你真的起到作用了吗？如果你是缺位的，那其他人只好自己出面来表达诉求，问题也就随之而来，因为他们之间缺乏真正亲密的关系，必然也不能理解对方的心理需求，都在用自己的价值观衡量别人，要求别人，矛盾是早晚会爆发的，你别想用和稀泥的办法来解决。现在",真人
"['一个快乐的单亲家庭长大的孩子受到的伤害少于一个经常发生战争的双亲家庭，所以为了孩子不是理由，仅仅是一个误区。\n', '好母亲应该让儿子知道，一个好男人应该努力呵护家人，万一犯了错误也该有悔过之心，努力改正。否则就有多远，滚多远！而不是无形中让儿子觉得男人出轨没什么，反正妻子都会替自己把屁股擦干净！爸爸才是我的好榜样，哇哈哈！\n', '如果女方不挣钱，能忍这么多年，我可以理解。\n因为我的来访者里面这样的情况不在少数。\n但事实是，女方经济独立，男方还依赖女方：你吃我的，用我的花我的，你还在外面搞外遇？我这不是养了个白眼儿狼？不能随便的歧视野生动物，歧视白眼狼也不行。这样的男人，畜生都不",真人
"['你好，被妈妈逼着打工挣钱给弟弟盖房，确实让人感到很气愤和伤心。也许你不想去工作是为了对你妈妈的这种做法表示抗议，如果可以为了自己工作，你会选择什么呢？我想，如果自己可以赚钱养活自己，不就更有可能摆脱父母的控制了呢？\n', '你好，感受到你的苦恼。你应该考虑一下现在的处境与以前不一样了，你长大了，可以重新设计的生活，不再是任爸妈摆布的小女孩。也许你需要梳理一下自己的情绪与理清自己对生活的期望。\n', '有类似的经历，不想工作。但不是因为他人的索取，而是不够爱自己，没有用金钱先满足自己的需求。如果能在你满足自己后，再补贴家里，可能会是个双赢局面。\n']",真人
['你好，能够理解你的心情。在老公和公婆那里没有被在乎和重视，这让你内心很失望。你和老公的问题更多是因为沟通不良造成的，还有就是你自己内心的不安全感，你现在的焦虑都是你想象出来的问题，“他会不会开口动我的陪嫁，心里真的好难过 这种我是外人 好像还即将被算计的感觉特别不好。我想离婚，孩子三月， 我能照顾好吗，能避免孩子成为问题儿童吗”。可以看出来，你和老公的内心都还没有长大，都有很强的无力感，所以你在内心才想要依靠老公，而当发现老公无法让你依靠时，内心就会很失望。让自己内心成长，帮助老公一起成长，你们才能更好地照顾好孩子。你能选择来这里求助，就非常的不简单。咨询是一个过程，我需要了解更多的情况，,真人
"['不好好学习文化知识，谈恋爱都出问题:山有木兮木有枝，君乃木兮君不知，木头，木头，蠢木头，还不予老娘我道歉兮！\n', '怎么没受伤？我每天用乐观坚强的外表掩饰柔弱敏感的内心，来这里逗朋友们开心，还被无端指责，到哪儿说理去！呜呜呜呜〒_〒\n', '你好，不知道你们恋爱多长时间了？你们的分手是因为什么原因？你觉得她是一时的冲动还是理智的决定？你能选择来这里求助，就非常的不简单。咨询是一个过程，我需要了解更多的情况，才能帮你分析解决问题。我帮助过很多和你一样困扰的人，相信也可以帮到你。可以多说一些你的情况吗？\n', '这个问题从道理上阐释很简单，问题是你应该还是学生，不一定有这么宽的知识结构",真人
"[""这里有一个孙姓咨询师和一个黎姓咨询师，都是女的。她们就是这种套路。而且用的就是一个套路摸板：'你好，理解你的感受。（说几句话）。你能选择来到这里求助。就非常的不简单。咨询是一个过程，我需要了解更多的情况。才能帮你分析和解决问题。我帮助过很多和你一样困扰的人。相信也可以帮到你。可以多说一些你的情况吗？\n也不知道这两个人是谁抄的谁的模板。每次看到她们回答问题，说实话我心中都有点儿恶心。（请原谅我这么说）\n套路咨询者的人最讨厌。如果不能真正的理解对方。沉默的走开也比这样子更好。\n"", '你好，虽然我知道您说的不是我，不过我还是想为我们的咨询师同仁说点话，咨询师也是普通人，她可能为了提高效率",真人
"[""首先安慰你一下，如果你需要的只是安慰，下面的话请不要看。\n接下来的话只是我对你目前现状原因可能的分析，仅供参考。\n1 你童年经常向母亲发出声音，非常沮丧得不到回应。\n2 你童年父母经常吵架，你很失望。\n3 你母亲经常让你按照她的想法做一些小事，你很反感。\n4 你找了一个类似母亲的有点''闷''的男人。你当时喜欢的是他的单纯，其实潜意识喜欢的是他类似母亲一样不给你回应的缺点。这样可以把他当做母亲，去改造他？弥补童年的遗憾\n5 关系确立后，每当男友不回应你，你会叠加童年的愤怒，加倍愤怒。把他当成你的母亲去改造他，去发泄你童年的怒火。\n6 有时候会把母亲拿小事来控制你，你很痛苦。所",真人
"['他如果爱你，绝不会以有妇之夫的身份，肆意撩拨你的心弦；他如果爱你，绝不会如川剧变脸一般，赤橙黄绿青蓝紫地变化着面貌，他又不是彩虹！生生把我给气醒了！可现在才凌晨6点不到好吗？对于这种能把人从睡眼朦胧气到神清气爽的男人，拜托赶紧把他像一团臭屁一样放掉吧！好吗？\n', '1你会爱上他，可能是个童年缺爱的孩子。所以你把他当成童年父亲的角色，他老婆当成童年母亲的角色。你和他在一起，是为了从母亲身边获得父爱。但是如果他真的离婚现在就要跟你离婚，你可能会远离他。因为你要的是父爱，不是父母离婚。\n2他和你在一起，可能是个幼年缺乏母爱童年被控制欲强的母亲吞噬的男人。\n他的妈妈和奶奶婆媳关系不好，她恨",真人
